age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income
75.0,Self-emp-not-inc,427852.0,Masters,14.0,Never-married,Exec-managerial,Husband,White,Male,0.0,0.0,59.0,United-States,1
50.0,Private,776884.0,Assoc-voc,11.0,Divorced,Craft-repair,Own-child,White,Male,0.0,0.0,39.0,United-States,0
71.0,Private,1086424.0,11th,7.0,Never-married,Machine-op-inspct,Husband,White,Male,0.0,0.0,36.0,Mexico,0
37.0,Private,1438726.0,Some-college,10.0,Never-married,Other-service,Husband,White,Female,0.0,0.0,37.0,Other,0
22.0,Federal-gov,566668.0,Some-college,10.0,Married-civ-spouse,Machine-op-inspct,Own-child,White,Female,7298.0,0.0,45.0,United-States,0
24.0,State-gov,1307570.0,Prof-school,15.0,Married-civ-spouse,Exec-managerial,Not-in-family,White,Female,0.0,0.0,52.0,United-States,1
50.0,Private,1148325.0,11th,7.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,38.0,United-States,0
83.0,Private,941715.0,HS-grad,9.0,Married-civ-spouse,Other-service,Husband,White,Female,0.0,0.0,36.0,United-States,0
26.0,Private,217992.0,Some-college,10.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,45.0,United-States,0
50.0,Private,696476.0,HS-grad,9.0,Never-married,Sales,Unmarried,White,Male,0.0,0.0,44.0,United-States,0
69.0,Private,1214301.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Own-child,Amer-Indian-Eskimo,Female,0.0,0.0,20.0,United-States,1
31.0,Self-emp-not-inc,1017900.0,Bachelors,13.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,61.0,United-States,1
70.0,Local-gov,141169.0,HS-grad,9.0,Married-civ-spouse,Tech-support,Husband,White,Female,0.0,0.0,43.0,United-States,0
39.0,Private,246010.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,23.0,United-States,0
76.0,Private,145544.0,HS-grad,9.0,Married-spouse-absent,,Husband,White,Male,0.0,0.0,36.0,United-States,1
59.0,Private,1336435.0,HS-grad,9.0,Married-spouse-absent,Craft-repair,Not-in-family,White,Male,0.0,0.0,50.0,United-States,0
57.0,Federal-gov,293893.0,HS-grad,9.0,Never-married,Exec-managerial,Own-child,White,Male,0.0,0.0,46.0,United-States,0
30.0,Private,820844.0,Bachelors,13.0,Married-civ-spouse,,Husband,White,Male,13550.0,0.0,36.0,Mexico,0
51.0,Private,633112.0,HS-grad,9.0,Never-married,Transport-moving,Not-in-family,White,Male,0.0,0.0,61.0,United-States,0
80.0,Private,1423427.0,Assoc-voc,11.0,Separated,Sales,Other-relative,White,Male,0.0,0.0,56.0,United-States,0
18.0,,29701.0,HS-grad,9.0,Married-civ-spouse,Other-service,Unmarried,White,Female,0.0,0.0,35.0,United-States,0
73.0,State-gov,926793.0,10th,6.0,Married-civ-spouse,Other-service,Unmarried,White,Male,0.0,0.0,42.0,United-States,1
53.0,,672177.0,10th,6.0,Separated,Sales,Not-in-family,White,Male,0.0,0.0,45.0,Mexico,0
70.0,Private,578043.0,Some-college,10.0,Never-married,Exec-managerial,Own-child,White,Male,0.0,0.0,38.0,United-States,0
66.0,Private,760157.0,Some-college,10.0,Married-civ-spouse,Machine-op-inspct,Unmarried,White,Male,0.0,0.0,51.0,United-States,0
48.0,Private,841522.0,Some-college,10.0,Married-civ-spouse,Machine-op-inspct,Wife,White,Male,0.0,0.0,10.0,United-States,0
39.0,Private,46936.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,14.0,Other,0
63.0,Private,310664.0,HS-grad,9.0,Never-married,Craft-repair,Not-in-family,White,Female,0.0,0.0,31.0,United-States,0
27.0,Private,321106.0,Bachelors,13.0,Divorced,Other-service,Husband,White,Male,0.0,0.0,43.0,United-States,0
60.0,Private,635941.0,Assoc-voc,11.0,Divorced,Craft-repair,Not-in-family,White,Female,2964.0,0.0,39.0,United-States,0
24.0,Private,1256247.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,30.0,United-States,0
65.0,Private,332976.0,Some-college,10.0,Divorced,,Husband,Black,Male,0.0,0.0,33.0,United-States,0
63.0,,464524.0,11th,7.0,Divorced,Exec-managerial,Own-child,Black,Male,0.0,0.0,20.0,United-States,0
23.0,Private,1129895.0,Some-college,10.0,Divorced,Craft-repair,Own-child,White,Male,0.0,0.0,49.0,United-States,0
73.0,Private,530677.0,Some-college,10.0,Never-married,Sales,Husband,Black,Male,0.0,0.0,27.0,United-States,0
47.0,Private,888533.0,Bachelors,13.0,Divorced,Tech-support,Unmarried,White,Male,0.0,0.0,34.0,United-States,1
75.0,Private,557306.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0.0,0.0,27.0,United-States,0
20.0,Private,1356836.0,Masters,14.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,46.0,United-States,1
30.0,Private,1314346.0,Assoc-voc,11.0,Never-married,Other-service,Not-in-family,White,Male,0.0,0.0,42.0,United-States,0
53.0,,488589.0,HS-grad,9.0,Divorced,Exec-managerial,Not-in-family,White,Female,2407.0,0.0,17.0,United-States,1
30.0,Local-gov,856759.0,Assoc-voc,11.0,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Female,0.0,0.0,17.0,United-States,0
41.0,Private,1062143.0,HS-grad,9.0,Married-civ-spouse,Prof-specialty,Not-in-family,Black,Male,0.0,1887.0,52.0,United-States,0
65.0,Self-emp-inc,419857.0,Some-college,10.0,Never-married,Exec-managerial,Own-child,White,Male,0.0,0.0,64.0,United-States,1
27.0,Private,183867.0,11th,7.0,Never-married,Machine-op-inspct,Husband,White,Male,0.0,0.0,38.0,United-States,0
67.0,Private,974933.0,7th-8th,4.0,Married-civ-spouse,Protective-serv,Wife,White,Female,0.0,0.0,25.0,United-States,0
24.0,Private,721264.0,Bachelors,13.0,Divorced,Sales,Not-in-family,White,Male,0.0,0.0,46.0,United-States,1
29.0,Private,178232.0,HS-grad,9.0,Never-married,Farming-fishing,Not-in-family,White,Male,0.0,0.0,42.0,United-States,0
60.0,State-gov,488231.0,Bachelors,13.0,Never-married,Exec-managerial,Wife,White,Female,3103.0,0.0,41.0,United-States,1
75.0,Private,315514.0,Bachelors,13.0,Divorced,Craft-repair,Husband,White,Male,0.0,0.0,55.0,United-States,1
29.0,Private,1417075.0,11th,7.0,Married-civ-spouse,Prof-specialty,Own-child,White,Male,0.0,0.0,39.0,United-States,0
39.0,Private,99657.0,HS-grad,9.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,46.0,United-States,0
85.0,Federal-gov,1197034.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Female,7298.0,0.0,46.0,United-States,1
90.0,Local-gov,1112143.0,Some-college,10.0,Married-civ-spouse,Prof-specialty,Own-child,White,Male,0.0,0.0,35.0,United-States,1
59.0,Private,30998.0,Masters,14.0,Separated,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,Other,1
50.0,Private,151243.0,HS-grad,9.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,52.0,United-States,0
42.0,Private,129871.0,9th,5.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,33.0,United-States,1
62.0,Private,1131094.0,Some-college,10.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,42.0,Other,0
60.0,Private,320395.0,HS-grad,9.0,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,0.0,42.0,United-States,0
38.0,Local-gov,1119205.0,HS-grad,9.0,Never-married,Craft-repair,Husband,White,Male,0.0,2267.0,21.0,Mexico,0
18.0,Private,562089.0,Bachelors,13.0,Never-married,Exec-managerial,Own-child,Black,Female,0.0,0.0,26.0,United-States,0
28.0,Private,1065963.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Unmarried,White,Female,25236.0,0.0,41.0,United-States,0
87.0,Self-emp-not-inc,845380.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Female,0.0,0.0,10.0,United-States,0
47.0,Private,1026153.0,Assoc-acdm,12.0,Married-civ-spouse,Other-service,Wife,White,Male,0.0,0.0,47.0,United-States,1
52.0,Self-emp-not-inc,126199.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Own-child,White,Male,0.0,0.0,34.0,United-States,0
51.0,Private,594823.0,HS-grad,9.0,Never-married,Tech-support,Husband,White,Male,0.0,0.0,46.0,United-States,0
74.0,,1259924.0,HS-grad,9.0,Never-married,Handlers-cleaners,Other-relative,Black,Male,99999.0,0.0,51.0,United-States,1
21.0,Private,745475.0,11th,7.0,Never-married,Craft-repair,Husband,Black,Male,0.0,0.0,33.0,United-States,0
23.0,Private,39524.0,Bachelors,13.0,Never-married,Prof-specialty,Other-relative,White,Female,0.0,0.0,43.0,United-States,0
37.0,Private,401891.0,10th,6.0,Married-civ-spouse,Prof-specialty,Own-child,White,Male,0.0,0.0,40.0,United-States,0
53.0,Private,271646.0,5th-6th,3.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,29.0,United-States,0
66.0,Private,757383.0,Masters,14.0,Married-civ-spouse,Machine-op-inspct,Wife,White,Male,0.0,0.0,45.0,United-States,0
53.0,,659736.0,Some-college,10.0,Married-civ-spouse,Other-service,Husband,White,Female,0.0,0.0,70.0,Germany,0
49.0,Self-emp-not-inc,1461724.0,Some-college,10.0,Never-married,Exec-managerial,Wife,White,Female,0.0,0.0,65.0,United-States,0
86.0,Private,488328.0,HS-grad,9.0,Never-married,Sales,Wife,White,Male,0.0,0.0,22.0,United-States,0
28.0,,1241743.0,Masters,14.0,Never-married,,Husband,White,Male,0.0,0.0,43.0,United-States,0
59.0,Federal-gov,823069.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Not-in-family,Black,Female,0.0,0.0,48.0,United-States,0
57.0,Private,681393.0,5th-6th,3.0,Married-civ-spouse,Machine-op-inspct,Own-child,White,Male,0.0,0.0,43.0,United-States,0
52.0,Private,732148.0,5th-6th,3.0,Never-married,Prof-specialty,Husband,White,Male,0.0,0.0,21.0,United-States,0
76.0,Private,1223595.0,Bachelors,13.0,Never-married,,Husband,White,Female,0.0,0.0,44.0,United-States,0
36.0,Private,571213.0,Bachelors,13.0,Married-civ-spouse,Transport-moving,Not-in-family,White,Female,0.0,0.0,42.0,United-States,0
87.0,Private,747793.0,HS-grad,9.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,40.0,Other,0
41.0,Private,990542.0,Some-college,10.0,Never-married,Craft-repair,Own-child,White,Female,0.0,0.0,50.0,United-States,0
57.0,Private,741152.0,Some-college,10.0,Married-civ-spouse,Farming-fishing,Not-in-family,White,Male,4934.0,0.0,44.0,United-States,1
55.0,Private,935504.0,HS-grad,9.0,Never-married,,Wife,White,Male,0.0,0.0,53.0,United-States,0
79.0,Self-emp-not-inc,498911.0,Masters,14.0,Married-AF-spouse,Craft-repair,Husband,White,Male,0.0,0.0,42.0,United-States,0
49.0,Private,467132.0,HS-grad,9.0,Divorced,Adm-clerical,Not-in-family,White,Male,0.0,0.0,42.0,Philippines,0
38.0,Local-gov,1376798.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Unmarried,White,Male,0.0,0.0,20.0,United-States,0
18.0,Private,860126.0,Some-college,10.0,Married-civ-spouse,Prof-specialty,Husband,White,Female,0.0,0.0,27.0,United-States,0
43.0,,1115418.0,11th,7.0,Married-civ-spouse,Craft-repair,Unmarried,White,Female,3103.0,0.0,26.0,United-States,0
78.0,Private,1395656.0,Doctorate,16.0,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0.0,0.0,56.0,United-States,1
17.0,State-gov,657349.0,Bachelors,13.0,Divorced,,Husband,White,Female,0.0,0.0,47.0,United-States,0
83.0,Private,66990.0,Bachelors,13.0,Widowed,Adm-clerical,Husband,White,Female,0.0,0.0,49.0,United-States,1
57.0,Private,189366.0,HS-grad,9.0,Never-married,Machine-op-inspct,Wife,White,Male,0.0,0.0,47.0,United-States,0
27.0,Private,730155.0,HS-grad,9.0,Divorced,Machine-op-inspct,Not-in-family,Asian-Pac-Islander,Female,14084.0,0.0,63.0,Other,0
39.0,Private,1397687.0,Some-college,10.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,44.0,United-States,0
57.0,Private,1141737.0,9th,5.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Female,0.0,0.0,26.0,United-States,0
40.0,Private,897013.0,HS-grad,9.0,Divorced,Other-service,Not-in-family,White,Male,0.0,0.0,43.0,Canada,0
25.0,State-gov,1253436.0,9th,5.0,Married-civ-spouse,,Own-child,White,Female,0.0,0.0,43.0,United-States,0
66.0,Private,466769.0,Bachelors,13.0,Divorced,Craft-repair,Own-child,White,Female,2964.0,0.0,40.0,United-States,0
66.0,Private,968550.0,HS-grad,9.0,Married-civ-spouse,Tech-support,Not-in-family,White,Male,14084.0,0.0,44.0,United-States,0
25.0,Self-emp-inc,1306187.0,Assoc-voc,11.0,Married-civ-spouse,Farming-fishing,Not-in-family,White,Male,0.0,0.0,46.0,United-States,0
37.0,Private,1476064.0,Some-college,10.0,Never-married,Other-service,Husband,White,Male,0.0,0.0,13.0,United-States,0
35.0,Self-emp-not-inc,141724.0,HS-grad,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,23.0,United-States,0
65.0,Private,710869.0,Prof-school,15.0,Married-civ-spouse,Sales,Husband,Black,Male,0.0,0.0,24.0,United-States,0
71.0,Private,539047.0,Assoc-acdm,12.0,Never-married,Craft-repair,Husband,White,Male,0.0,0.0,44.0,United-States,0
70.0,Private,202370.0,Assoc-acdm,12.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Female,0.0,0.0,35.0,United-States,1
86.0,Private,925854.0,Assoc-voc,11.0,Married-civ-spouse,Prof-specialty,Husband,White,Female,0.0,0.0,44.0,United-States,1
73.0,Local-gov,1218467.0,Bachelors,13.0,Never-married,Transport-moving,Not-in-family,White,Male,0.0,0.0,31.0,United-States,1
40.0,,177668.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Unmarried,Black,Male,0.0,1740.0,34.0,United-States,0
24.0,Private,768188.0,Masters,14.0,Divorced,Machine-op-inspct,Unmarried,White,Male,0.0,0.0,41.0,United-States,0
62.0,Local-gov,985007.0,Some-college,10.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,34.0,United-States,1
84.0,Private,951167.0,Bachelors,13.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,56.0,United-States,1
89.0,Private,1385956.0,HS-grad,9.0,Widowed,Craft-repair,Husband,Asian-Pac-Islander,Male,0.0,0.0,52.0,United-States,0
34.0,Private,408792.0,HS-grad,9.0,Never-married,Adm-clerical,Husband,White,Female,0.0,0.0,45.0,United-States,0
34.0,Private,948182.0,Bachelors,13.0,Divorced,Transport-moving,Unmarried,White,Male,0.0,0.0,30.0,United-States,1
19.0,,1153749.0,Bachelors,13.0,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0.0,0.0,33.0,United-States,0
27.0,Self-emp-not-inc,435163.0,Some-college,10.0,Never-married,Craft-repair,Husband,White,Female,0.0,0.0,57.0,United-States,0
58.0,Self-emp-not-inc,642934.0,Prof-school,15.0,Divorced,Other-service,Husband,White,Male,0.0,1740.0,53.0,Other,0
57.0,Private,483541.0,Bachelors,13.0,Never-married,Exec-managerial,Unmarried,White,Male,0.0,1887.0,72.0,United-States,1
44.0,Private,1409825.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,51.0,United-States,0
39.0,Self-emp-not-inc,678646.0,HS-grad,9.0,Never-married,Farming-fishing,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0
78.0,Self-emp-not-inc,777755.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,Black,Male,0.0,1740.0,46.0,United-States,1
51.0,Federal-gov,656071.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Female,0.0,0.0,48.0,United-States,1
76.0,Private,33101.0,HS-grad,9.0,Married-civ-spouse,Handlers-cleaners,Not-in-family,White,Male,0.0,0.0,45.0,United-States,0
88.0,Local-gov,141581.0,HS-grad,9.0,Never-married,Sales,Not-in-family,Black,Female,0.0,0.0,40.0,United-States,0
40.0,Private,34626.0,5th-6th,3.0,Never-married,Exec-managerial,Unmarried,Asian-Pac-Islander,Male,0.0,0.0,44.0,United-States,0
32.0,Private,238703.0,HS-grad,9.0,Divorced,Craft-repair,Not-in-family,White,Female,0.0,0.0,61.0,United-States,0
87.0,,672591.0,12th,8.0,Married-civ-spouse,Exec-managerial,Unmarried,White,Female,0.0,0.0,41.0,United-States,0
63.0,Self-emp-inc,1430452.0,HS-grad,9.0,Never-married,Handlers-cleaners,Husband,Black,Male,0.0,0.0,37.0,United-States,0
38.0,Private,924128.0,Bachelors,13.0,Never-married,Adm-clerical,Husband,White,Female,14084.0,2824.0,30.0,United-States,1
63.0,Local-gov,1002030.0,Bachelors,13.0,Never-married,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,1
55.0,Federal-gov,1379478.0,HS-grad,9.0,Divorced,Exec-managerial,Own-child,Asian-Pac-Islander,Male,0.0,0.0,20.0,United-States,1
84.0,State-gov,907115.0,Bachelors,13.0,Never-married,Tech-support,Husband,White,Female,0.0,0.0,22.0,United-States,0
35.0,Private,604389.0,Some-college,10.0,Married-civ-spouse,Prof-specialty,Unmarried,White,Male,3103.0,0.0,15.0,United-States,1
90.0,Private,846082.0,Assoc-acdm,12.0,Divorced,Handlers-cleaners,Husband,White,Male,0.0,0.0,20.0,United-States,0
86.0,Private,1346201.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,0.0,0.0,61.0,United-States,1
30.0,Private,566689.0,Some-college,10.0,Never-married,Prof-specialty,Husband,White,Male,0.0,0.0,48.0,United-States,0
29.0,Private,534771.0,HS-grad,9.0,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,34.0,United-States,0
56.0,Private,204439.0,HS-grad,9.0,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,47.0,United-States,1
20.0,Private,140748.0,Some-college,10.0,Married-civ-spouse,Handlers-cleaners,Other-relative,White,Male,0.0,0.0,24.0,United-States,0
39.0,Private,820247.0,Some-college,10.0,Never-married,Craft-repair,Unmarried,White,Male,0.0,0.0,35.0,United-States,0
49.0,Self-emp-not-inc,240688.0,Bachelors,13.0,Divorced,Prof-specialty,Wife,White,Male,0.0,0.0,61.0,United-States,1
88.0,Private,1151586.0,Some-college,10.0,Widowed,Sales,Own-child,White,Male,0.0,0.0,30.0,United-States,0
90.0,Private,990586.0,HS-grad,9.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,47.0,United-States,0
28.0,Private,726583.0,Some-college,10.0,Married-civ-spouse,Sales,Not-in-family,White,Female,0.0,0.0,11.0,United-States,0
82.0,Private,1340097.0,Some-college,10.0,Never-married,Sales,Unmarried,White,Male,0.0,0.0,46.0,United-States,0
23.0,Self-emp-not-inc,1302991.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,26.0,United-States,0
72.0,Private,370441.0,HS-grad,9.0,Never-married,Other-service,Husband,White,Male,0.0,0.0,42.0,United-States,0
79.0,Private,506714.0,Some-college,10.0,Never-married,Craft-repair,Husband,White,Male,0.0,0.0,34.0,United-States,0
82.0,Private,1240504.0,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,0.0,0.0,48.0,United-States,0
33.0,Local-gov,1046794.0,Bachelors,13.0,Married-spouse-absent,Other-service,Husband,White,Male,0.0,0.0,37.0,United-States,0
83.0,Private,410092.0,Bachelors,13.0,Married-civ-spouse,Farming-fishing,Husband,Black,Male,0.0,0.0,30.0,United-States,1
25.0,Private,36973.0,Bachelors,13.0,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,35.0,United-States,1
55.0,Private,1012675.0,HS-grad,9.0,Never-married,Craft-repair,Not-in-family,White,Female,0.0,0.0,57.0,United-States,0
51.0,Local-gov,375849.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,14084.0,0.0,16.0,United-States,1
40.0,Private,149030.0,HS-grad,9.0,Married-civ-spouse,Farming-fishing,Husband,White,Female,0.0,0.0,42.0,United-States,1
18.0,Private,428808.0,Some-college,10.0,Never-married,Machine-op-inspct,Husband,White,Female,0.0,0.0,64.0,Canada,0
74.0,Federal-gov,477142.0,HS-grad,9.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,44.0,United-States,1
41.0,Federal-gov,325780.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Female,0.0,0.0,65.0,United-States,0
65.0,Private,417517.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Female,0.0,0.0,39.0,United-States,1
47.0,Private,565310.0,Prof-school,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,1590.0,36.0,United-States,1
44.0,Private,922300.0,HS-grad,9.0,Divorced,Craft-repair,Own-child,White,Male,0.0,0.0,23.0,United-States,0
82.0,Private,463636.0,HS-grad,9.0,Never-married,Exec-managerial,Husband,White,Female,0.0,0.0,15.0,United-States,0
23.0,Private,351244.0,HS-grad,9.0,Never-married,Craft-repair,Husband,White,Male,0.0,0.0,30.0,United-States,0
71.0,Private,1377398.0,Bachelors,13.0,Never-married,Handlers-cleaners,Not-in-family,White,Male,0.0,0.0,21.0,United-States,1
72.0,Private,1308358.0,HS-grad,9.0,Divorced,Sales,Other-relative,White,Male,0.0,0.0,20.0,United-States,0
45.0,Private,831215.0,11th,7.0,Divorced,Sales,Not-in-family,Asian-Pac-Islander,Male,0.0,0.0,22.0,United-States,0
36.0,Private,418771.0,Some-college,10.0,Never-married,Tech-support,Husband,White,Male,0.0,0.0,23.0,Other,0
17.0,Private,747280.0,Some-college,10.0,Married-civ-spouse,,Unmarried,White,Female,0.0,0.0,51.0,United-States,1
86.0,,1190546.0,HS-grad,9.0,Never-married,Exec-managerial,Husband,Black,Male,0.0,0.0,15.0,United-States,0
87.0,Private,669133.0,9th,5.0,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0.0,0.0,45.0,United-States,0
34.0,Without-pay,1381632.0,Assoc-acdm,12.0,Married-civ-spouse,Craft-repair,Unmarried,White,Male,25236.0,0.0,36.0,United-States,0
19.0,Private,525896.0,HS-grad,9.0,Never-married,Priv-house-serv,Husband,White,Male,0.0,0.0,1.0,Mexico,0
26.0,Private,1442715.0,Some-college,10.0,Never-married,Other-service,Husband,White,Female,0.0,0.0,37.0,United-States,0
22.0,Local-gov,556295.0,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Own-child,White,Male,0.0,0.0,43.0,United-States,0
